^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS4096
!dataset_title = Mutant p53 depletion effect on MDA-468.shp53 breast tumor cell line
!dataset_description = Analysis of MDA-468.shp53 cells cultured under 3D conditions in the presence of DOX.  These cells express a DOX-inducible shRNA targeting endogenous mutant p53. The p53-reduced cells have an invasive, highly disorganized appearance. Results provide insight into role of mutant p53 in breast cancer.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 22265415
!dataset_platform = GPL6244
!dataset_platform_organism = Homo sapiens
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 33297
!dataset_sample_organism = Homo sapiens
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE31812
!dataset_order = none
!dataset_update_date = Jun 07 2012
^SUBSET = GDS4096_1
!subset_dataset_id = GDS4096
!subset_description = doxycycline present
!subset_sample_id = GSM789232,GSM789234,GSM789236
!subset_type = growth protocol
^SUBSET = GDS4096_2
!subset_dataset_id = GDS4096
!subset_description = doxycycline absent
!subset_sample_id = GSM789231,GSM789233,GSM789235
!subset_type = growth protocol
^DATASET = GDS4096
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM789232 = Value for GSM789232: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep1; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789234 = Value for GSM789234: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep2; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789236 = Value for GSM789236: MDA-468.shp53 cells_3D culture, 8 days, +DOX_rep3; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the presence of doxycycline (+DOX)
#GSM789231 = Value for GSM789231: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep1; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
#GSM789233 = Value for GSM789233: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep2; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
#GSM789235 = Value for GSM789235: MDA-468.shp53 cells_3D culture, 8 days, -DOX_rep3; src: MDA-468.shp53 cells grown in 3D culture for 8 days in the absence of doxycycline (-DOX)
!dataset_table_begin
ID_REF	IDENTIFIER	GSM789232	GSM789234	GSM789236	GSM789231	GSM789233	GSM789235
8099631	chr4:22728998-22729573	9.22557	9.54025	9.49821	9.78381	9.97569	9.75861
8099633	PPARGC1A	5.30321	5.36725	5.26845	5.35836	5.39197	5.30889
8099649	DHX15	10.3683	10.3558	10.291	10.6236	10.6146	10.4413
8099668	chr4:24564816-24565083	7.49514	7.02211	6.82563	7.54144	7.27352	7.11194
8099670	CCDC149	8.03259	8.27476	7.99293	7.81156	8.14539	8.03702
8099685	LGI2	5.74	5.71227	5.55083	5.75237	5.59979	5.74969
8099696	SEPSECS	7.52245	7.70705	7.51528	7.29256	7.26965	7.21372
8099713	chr4:25719572-25719629	5.06204	5.07453	4.92619	5.18954	4.95263	5.05254
8099715	chr4:25719630-25719699	4.34328	4.18812	4.52831	4.37852	3.99223	4.2444
8099717	chr4:25721652-25721719	4.50726	4.10063	4.32166	4.57047	3.97437	3.89579
8099719	chr4:25722066-25722133	3.61228	3.43187	3.61224	3.86995	3.56816	3.51832
8099721	SEL1L3	9.519	9.79882	9.73337	9.17557	9.17175	9.05619
8099746	CCKAR	6.38264	6.57711	6.35223	6.44866	6.41647	6.56143
8099754	LOC401123	5.81248	5.80453	5.55707	5.6511	5.56791	5.90887
8099756	chr4:27224944-27225049	4.02026	4.05502	4.23713	4.10281	4.1141	3.988
8099758	chr4:34967863-34967966	4.87763	4.71764	4.72687	4.75887	4.3849	4.67208
8099760	ARAP2	7.41936	7.40791	7.76723	7.34824	7.45747	6.94939
8099797	RELL1	9.38643	9.61105	9.5922	9.83696	10.1488	10.1025
8099805	chr4:37701519-37701624	4.24464	4.24906	4.09629	4.24714	4.24663	4.51592
8099807	GAFA3	5.76468	5.18089	5.52918	5.57911	5.20894	5.64708
8099811	chr4:38258874-38259165	5.67992	5.79223	5.47787	5.9609	5.57289	5.78319
8099813	chr4:38259185-38259448	5.77554	5.85843	5.58789	5.63575	5.56647	5.72637
8099815	chr4:38268762-38269042	6.17868	6.39565	6.30537	6.03137	6.38857	6.50601
8099817	KLF3-AS1	6.49895	6.50515	6.58856	6.73511	6.61501	6.50369
8099826	TLR10	4.69755	4.76544	4.68644	4.99643	4.77865	4.85556
8099834	TLR1	6.66655	6.26982	6.43968	7.30279	7.06795	6.9699
8099841	TLR6	9.29631	8.84833	9.07668	9.43459	9.22823	8.92465
8099850	TMEM156	9.43911	9.10136	9.20268	9.15113	9.03857	9.00177
8099860	RFC1	9.90734	10.3948	10.3342	10.0591	10.1421	10.0561
8099887	RPL9P11	11.5922	12.244	11.8794	11.3029	11.6079	11.3094
8099897	UGDH	10.3177	10.6787	10.6386	10.2837	10.4859	10.4325
8099912	SMIM14	9.70524	9.73376	9.74789	9.73341	9.79367	9.7602
8099918	BC006419	7.50769	7.55767	7.67575	7.49787	7.62328	8.01725
8099922	chr4:39711707-39711800	4.49454	4.75942	4.40306	4.40127	4.53879	4.49003
8099924	chr4:39771710-39773000	10.4226	10.4889	10.3241	10.4361	10.3864	10.4843
8099926	PDS5A	10.9859	10.9422	11.1241	10.8121	10.5715	10.5498
8099965	LOC344967	9.3478	9.18877	9.5368	9.40664	9.91873	9.71627
8099967	RBM47	10.6391	10.589	10.7433	10.713	10.8839	10.7395
8099982	APBB2	10.0809	9.90788	9.95104	10.4685	10.1716	10.0667
8100001	chr4:40828674-40828782	8.10085	7.54158	7.67585	8.05198	7.66898	7.91129
8100003	chr4:40870895-40870987	6.0195	5.47187	5.59872	5.89044	5.30984	5.41219
8100007	PHOX2B	5.7693	5.82863	5.74266	5.89026	5.52559	5.92995
8100013	chr4:41773898-41774120	5.59364	5.80493	5.65084	5.6231	5.79346	6.00191
8100015	BEND4	6.25483	6.19673	6.20083	5.95786	6.00933	6.27617
8100026	ATP8A1	5.03111	5.06308	4.99385	5.04315	5.01099	5.11593
8100068	chr4:43600557-43600851	6.79447	6.83758	6.77518	6.94511	6.94059	6.47084
8100070	KCTD8	7.70338	7.97181	7.93785	7.7113	7.74288	7.83027
8100076	YIPF7	4.37538	4.345	4.33628	4.35536	4.21581	4.17496
8100085	GNPDA2	7.56592	8.38062	8.17787	7.89408	8.18578	7.86754
8100095	chr4:45416354-45416662	5.79521	5.84174	5.51314	5.71385	5.73131	5.55786
8100097	GABRG1	4.58648	4.54553	4.55089	4.55911	4.57502	4.54559
8100109	GABRA2	4.68927	4.86782	4.68095	4.60521	4.61065	4.66571
8100123	chr4:46533254-46533359	3.80758	3.7712	3.74912	3.86885	3.84601	3.8359
8100125	chr4:46725847-46726449	11.351	11.7373	11.627	11.5779	11.8626	11.4892
8100127	COX7B2	4.5967	4.69638	4.65496	4.58313	4.66656	4.65658
8100131	GABRA4	5.07012	5.18345	5.29549	5.17605	5.03029	5.25111
8100143	chr4:47307952-47308053	4.06694	4.03585	4.18863	4.18992	3.92618	4.18992
8100145	COMMD8	7.39822	7.62908	7.53492	7.27259	7.71268	7.60325
8100154	CORIN	6.1738	6.20101	6.22735	6.19512	6.11361	6.32274
8100177	chr4:47813528-47813623	4.97185	5.0569	5.07011	4.94999	4.99664	4.97114
8100179	NFXL1	9.13087	9.13155	9.15902	9.00623	8.63357	8.5425
8100202	CNGA1	4.20823	4.26952	4.18638	4.35791	4.26524	4.38032
8100210	TXK	5.30099	5.28347	5.17295	5.15343	5.3176	5.24005
8100227	chr4:48108098-48108205	6.33305	6.44272	6.07844	6.49186	6.07408	6.50197
8100229	chr4:48111370-48111429	4.47728	4.03746	4.15341	4.3266	3.7566	4.26882
8100231	TEC	7.585	7.90092	7.50605	7.47915	7.1711	7.52831
8100251	FRYL	9.23456	9.0574	9.17459	10.1591	9.89267	9.87003
8100290	chr4:48576424-48576543	3.77595	3.54583	3.52001	3.60842	3.8393	3.5871
8100292	FRYL	7.93988	7.68075	7.64527	8.61556	8.36291	8.22983
8100298	OCIAD2	9.08538	9.34085	9.33992	9.08979	9.49884	9.29029
8100306	chr4:48934773-48934851	6.08155	5.99894	6.14756	5.67957	6.00925	6.21325
8100308	AK125574	7.43922	7.71237	7.29203	7.422	6.8822	7.19422
8100310	chr4:49293035-49294195	6.55859	6.1599	6.09615	6.48442	6.18201	6.75311
8100312	LRRC66	4.70008	4.7021	4.78236	4.75363	4.79126	4.85038
8100318	SGCB	8.53458	8.85563	8.57854	8.99255	9.01428	8.86016
8100328	USP46	9.0899	8.93327	9.29502	9.19955	9.13471	9.0756
8100338	ERVMER34-1	6.88822	7.16505	7.34606	6.2935	6.52824	6.79275
8100347	SCFD2	8.98269	8.81205	8.78672	8.85286	8.81376	8.6723
8100360	chr4:54131627-54131734	4.06822	3.80311	4.03915	4.06097	4.04889	3.95061
8100362	LNX1	7.09148	7.18316	7.04252	7.48298	7.39006	7.38272
8100376	chr4:54352341-54352550	9.6515	9.55079	9.41159	9.43814	9.52816	9.57283
8100378	RPL21P44	6.20682	5.9814	5.89668	6.10696	5.84638	5.94056
8100382	CHIC2	9.05753	9.09281	9.08554	9.20911	9.00046	9.04493
8100389	chr4:54989267-54989366	3.8321	3.6897	3.65223	3.97156	3.74931	3.70049
8100391	chr4:55898132-55898238	3.85867	3.95221	3.84109	4.95765	4.95024	4.4715
8100393	KDR	9.03656	7.97936	7.95927	11.2613	10.6644	10.5834
8100426	chr4:56081791-56082079	6.99453	6.93912	6.84665	6.89457	6.92448	7.24632
8100428	CLOCK	9.70812	10.0286	10.0969	9.89888	9.69276	9.72083
8100454	chr4:56367764-56367875	3.64676	3.63798	3.58205	3.72636	3.67263	3.56334
8100456	chr4:56406663-56407002	7.38262	7.2583	7.29445	7.80035	7.1461	7.04889
8100458	PDCL2	4.38071	4.38798	4.38062	4.50235	4.49718	4.55523
8100464	NMU	7.0481	6.7046	6.53735	7.61525	8.19012	7.53044
8100474	chr4:57154666-57154749	3.92071	3.98799	3.89721	4.0424	3.95503	3.88156
8100476	chr4:57197330-57197402	5.28785	4.85015	4.78576	5.53693	5.75259	5.28394
8100478	AASDH	7.74057	7.93735	7.86571	7.52641	7.42025	7.20624
8100495	PPAT	9.18836	9.39547	9.35877	8.99341	9.10526	9.04331
8100507	HOPX	6.92229	6.9528	6.87877	6.87328	6.78204	6.93941
8100519	chr4:57627085-57627651	4.88266	4.91631	4.84977	4.64869	5.21195	4.73381
8100521	chr4:57660514-57660808	5.78122	5.30332	5.53081	5.14761	5.60949	5.66594
8100523	SPINK2	4.58357	4.46736	4.56685	4.49264	4.72441	4.48266
8100530	chr4:57684386-57684480	4.68985	4.41023	4.54854	4.61073	4.47621	4.5123
8100532	NOA1	9.99418	10.322	10.2941	10.2567	10.3577	10.4417
8100541	IGFBP7	7.62466	7.51944	7.42329	8.18048	7.77195	8.04764
8100547	AK001150	5.05863	5.03817	4.89321	5.0367	5.02473	4.91972
8100549	chr4:58358436-58358539	3.52492	3.39753	3.41683	3.4546	3.48817	3.44516
8100553	chr4:62641167-62641568	6.95208	7.27853	7.05738	6.73287	6.9434	6.90596
8100555	chr4:62971378-62971767	6.0024	6.26187	6.43451	6.08573	6.17017	5.99366
8100557	TECRL	4.2056	4.24645	4.30765	4.26314	4.29438	4.32474
8100572	chr4:65473354-65473416	4.16614	4.26505	4.33664	4.29431	4.36462	4.29911
8100574	chr4:65476627-65476693	3.50391	3.58387	3.59038	3.46532	3.56749	3.61465
8100576	chr4:65477027-65477090	3.67296	3.65453	3.67851	3.67311	3.64323	3.73174
8100578	EPHA5	5.82647	5.71716	5.78448	5.84841	5.65565	6.00168
8100599	chr4:66672962-66673153	5.16713	5.0201	5.01668	5.10187	4.95395	5.25185
8100601	chr4:68295310-68295472	4.69404	4.5036	4.52915	4.92574	4.51218	4.67112
8100603	CENPC	7.58241	7.54877	7.70207	7.49949	7.46789	7.51091
8100615	UBA6	9.56024	9.67862	9.82582	9.60521	9.47616	9.40405
8100655	GNRHR	4.54032	4.6121	4.66268	4.79427	4.95327	4.75011
8100664	TMPRSS11D	4.72166	4.85233	4.87221	4.63728	4.68328	4.93165
8100675	TMPRSS11A	4.43059	4.58451	4.4665	4.39852	4.30838	4.37788
8100688	TMPRSS11F	4.46518	4.43464	4.57965	4.46031	4.55116	4.57095
8100699	SYT14P1	5.05797	5.20562	5.27777	5.22808	5.16839	5.22792
8100701	TMPRSS11B	3.80279	3.92869	3.99002	3.84607	3.96328	3.89559
8100714	YTHDC1	9.65381	9.54816	9.41263	9.69175	9.76	9.50216
8100734	UGT2B17	4.20547	4.33617	4.30884	4.23388	4.1972	4.38782
8100737	UGT2B17	null	null	null	null	null	null
8100746	UGT2B17	4.28209	4.32523	4.32242	4.27528	4.29788	4.47604
8100754	AF242527	6.12407	5.99504	5.97917	6.32677	5.71606	5.85945
8100756	AF241539	6.11732	6.02559	5.87294	5.98201	5.89259	6.03606
8100758	UGT2B11	7.46258	7.73844	7.21643	7.546	7.43922	7.38989
8100760	UGT2A3	4.34727	4.35114	4.40778	4.20501	4.17769	4.41794
8100768	LOC101929773	4.47389	4.52106	4.48842	4.60378	4.49338	4.61133
8100782	chr4:70296579-70296753	11.2747	11.1659	11.0299	11.0841	11.1744	11.135
8100784	UGT2B4	4.16477	4.2757	4.18294	4.31945	4.21785	4.24795
8100791	UGT2A2	4.32631	4.50932	4.46813	4.46022	4.5458	4.45081
8100798	SULT1B1	4.6069	4.63599	4.58024	4.5227	4.74386	4.62247
8100808	SULT1E1	4.22939	4.13653	4.05886	4.25008	4.18031	3.97931
8100819	CSN2	4.17957	4.34226	4.21904	4.32166	4.24813	4.27321
8100827	JCHAIN	4.82904	4.76434	4.6104	4.83513	4.91451	4.97198
8100832	chr4:71568738-71568840	4.67818	4.95822	4.67955	4.72888	5.22791	4.78784
8100834	GRSF1	9.92004	10.0373	10.0929	9.81061	9.95635	9.89885
8100851	chr4:71713856-71713930	6.41364	6.32889	6.32554	6.36012	6.48765	6.44299
8100853	GC	4.52562	4.59745	4.70359	4.61588	4.5647	4.67318
8100868	chr4:72625239-72625333	4.87411	4.67252	4.78051	4.92762	4.88231	4.7511
8100870	ADAMTS3	6.57445	6.56478	6.35603	6.30317	6.46695	6.62644
8100893	COX18	9.22653	9.39888	9.23741	9.29558	9.36989	9.42441
8100902	ANKRD17	10.6114	10.5664	10.6249	10.6243	10.5243	10.4766
8100941	chr4:73969561-73969647	8.0444	6.61458	6.63001	7.74122	6.35054	5.93528
8100943	RASSF6	4.56896	4.7401	4.87932	4.57454	4.39116	4.595
8100960	chr4:74589682-74589775	4.02163	4.04224	4.04571	3.98095	4.21059	3.92656
8100962	chr4:74589937-74590127	9.34805	9.11456	9.18807	9.41713	9.433	9.25095
8100964	chr4:74770163-74770252	6.46745	6.24878	6.28749	6.35211	5.89755	6.18287
8100966	PF4	5.7868	5.7049	5.73079	5.73883	5.71114	5.69439
8100971	PPBP	5.96903	5.85224	5.83357	5.87545	5.82919	5.84506
8100977	CXCL5	6.99196	7.07992	7.16644	7.11575	7.06003	7.25222
8100984	CXCL3	6.35396	6.23823	6.4201	6.53255	6.60875	6.54677
8100990	PPBPP2	6.07173	5.9904	6.14507	5.96521	5.80604	6.01063
8100994	CXCL2	5.7669	5.9501	5.93691	5.79578	6.02428	5.98075
8101000	LOC541467	7.87171	7.70027	7.70108	7.77747	7.58672	8.25122
8101002	BTC	6.83975	7.0071	7.02119	6.87542	7.19032	7.09593
8101011	LOC100507388	4.17745	3.88943	3.86847	3.85198	3.93876	4.13888
8101013	RCHY1	7.79389	8.14369	8.09984	7.33415	7.72929	7.40628
8101031	CDKL2	5.01783	4.82692	4.94831	5.05952	4.87896	4.98094
8101043	G3BP2	9.74463	9.98135	9.99821	9.95755	10.1889	10.0941
8101061	chr4:76587304-76587397	7.71272	7.25717	6.75864	7.76679	7.14124	6.93286
8101063	chr4:76750591-76750742	4.2472	3.95125	4.02394	4.11002	4.10503	4.05451
8101065	PPEF2	6.68891	6.70888	6.51084	6.70861	6.56275	6.86894
8101086	NAAA	6.79395	6.93812	6.96621	7.1673	7.43993	7.27035
8101099	SDAD1	9.36323	9.76135	9.82916	8.54131	8.69345	8.53769
8101118	CXCL9	5.04656	5.20191	5.32705	5.15903	5.14005	5.28919
8101126	CXCL10	4.44651	4.41174	4.36136	4.82782	5.11858	5.29016
8101131	CXCL11	5.14397	4.95234	4.87804	4.93372	4.98236	5.00751
8101141	chr4:76957903-76958217	6.71279	6.87013	6.72773	6.85431	6.68002	6.86504
8101143	NUP54	9.35586	9.71076	9.81199	8.90082	9.43385	9.20251
8101158	SCARB2	10.1557	10.0348	10.1742	10.3429	10.2983	10.2363
8101174	CCDC158	4.51349	4.54574	4.69782	4.58275	4.61632	4.68906
8101203	chr4:77277764-77277868	3.62592	3.70361	3.73702	3.81675	3.67583	3.72049
8101207	SOWAHB	7.9266	7.94061	7.91587	7.59744	7.59889	7.68843
8101210	chr4:77880014-77880318	6.21958	6.24141	6.51802	5.87033	6.36502	6.12275
8101212	CCNI	12.3293	12.4304	12.724	12.1081	12.2473	12.159
8101224	chr4:78003552-78003746	9.76928	9.86793	9.94486	9.61285	9.66628	9.65605
8101226	chr4:78071481-78071580	3.83101	3.94382	3.93833	3.82592	3.86426	3.77732
8101228	CNOT6L	8.58935	8.51306	8.62801	8.18449	8.0079	8.03695
8101235	chr4:79553429-79553539	3.66112	3.88423	3.80944	4.01979	3.78373	3.64409
8101237	PAQR3	6.56637	6.80331	6.84852	6.63624	6.72663	6.59535
8101253	NAA11	6.70309	6.78754	6.92998	6.92187	6.76862	7.08765
8101256	GK2	4.65283	4.96713	4.73386	4.58536	4.55984	4.95376
8101260	ANTXR2	5.71625	5.73148	5.66129	5.45615	5.43869	5.57483
8101284	PRKG2	4.84091	4.89056	4.84761	4.81346	4.76695	4.97213
8101304	RASGEF1B	7.73605	8.03319	8.12569	8.45673	8.33115	8.32581
8101322	MOP-1	4.56423	4.35423	4.38059	5.12876	4.75695	4.41935
8101324	HNRNPD	11.455	11.3924	11.2507	11.9265	12.2085	11.9417
8101340	HNRNPDL	10.1816	10.0795	10.1455	10.2808	10.3222	10.2551
8101357	RPS6P6	6.82003	7.17881	7.02983	6.84346	6.74403	6.80965
8101359	LINC00575	5.31355	5.34276	5.34802	5.26621	5.19838	5.30555
8101366	SCD5	9.08482	9.25719	9.19344	9.64728	9.40919	9.68678
8101376	SEC31A	10.8854	11.1579	11.1965	10.9381	10.9284	10.8681
8101411	LIN54	8.90936	9.08563	9.09391	8.97008	8.88317	8.98091
8101427	chr4:83865893-83865998	3.85584	3.77773	3.76781	3.83391	3.76012	3.78763
8101429	PLAC8	6.08365	6.05659	6.194	6.13308	5.89258	6.18386
8101437	COQ2	9.32036	9.11896	9.21967	9.53354	9.46429	9.46441
8101449	HPSE	7.33723	7.24305	7.30385	7.48233	7.53914	7.55811
8101467	HELQ	7.0349	7.12526	6.94099	6.98876	6.95855	6.69251
8101489	FAM175A	7.05826	7.44971	7.36444	7.03601	7.36088	7.31367
8101501	OK/SW-CL.36	4.65547	4.54766	4.61423	4.89221	4.94677	5.02706
8101507	NKX6-1	8.06081	7.97129	8.01765	7.78273	7.95045	8.16983
8101511	WDFY3	9.06754	8.95328	8.89342	9.17607	8.72602	8.68281
8101585	chr4:85608879-85609168	5.70812	5.68078	5.44181	5.81889	5.67046	5.65334
8101587	MAPK10	6.38931	6.53633	6.59797	6.77372	6.60734	6.5986
8101607	chr4:86968242-86968396	6.0226	5.87621	6.2196	5.9835	6.25725	5.94605
8101609	SLC10A6	6.58807	6.69847	6.61786	6.61668	6.42739	6.81732
8101616	C4orf36	5.8187	6.11928	6.16928	5.86916	5.90301	5.84594
8101622	TECR	11.8197	11.6437	11.8998	12.5834	12.4499	12.6137
8101624	KLHL8	7.86449	8.10928	8.20246	7.70176	7.80717	7.46267
8101637	HSD17B13	5.29584	5.24565	5.31165	5.26878	5.24127	5.2611
8101648	HSD17B11	4.80403	4.94011	4.94022	5.04184	5.05484	4.89115
8101657	chr4:88308037-88308326	7.43788	7.27402	7.04874	7.47578	7.21527	7.42131
8101659	SPARCL1	5.55212	5.58654	5.5248	5.4814	5.55977	5.59436
8101673	chr4:88665106-88665205	5.39514	5.02031	5.18525	6.30703	5.23139	4.51597
8101675	ABCG2	4.83511	4.71577	4.83511	4.94896	4.84105	4.97706
8101697	chr4:89127579-89127704	3.99126	3.89439	3.93609	3.77466	3.98406	3.88498
8101699	PPM1K	6.04534	4.95372	4.9349	5.63071	4.97436	5.0096
8101701	PPM1K	6.85748	6.35038	6.31471	6.55293	6.23417	6.09267
8101716	chr4:89251330-89251430	3.4429	3.447	3.52374	3.51661	3.60927	3.5905
8101718	PYURF	10.7208	10.9091	10.8126	10.4755	10.5314	10.5089
8101721	chr4:89504858-89505123	4.22701	4.15841	4.0539	4.35982	4.1733	4.31946
8101723	NAP1L5	8.10356	8.02463	7.85334	8.12402	8.32065	8.13685
8101728	FAM13A	8.63354	8.37541	8.3548	8.85298	8.78903	8.70191
8101757	GPRIN3	5.80701	5.91674	5.69869	5.36165	5.74552	5.88779
8101762	SNCA	6.38195	6.34294	6.30806	6.99963	6.44196	6.6098
8101774	TMSB4XP6	11.1197	11.1433	11.4465	10.9923	11.5178	11.2258
8101778	chr4:92185815-92185917	5.99388	5.74775	5.74609	6.14307	5.75541	5.81565
8101780	HPGDS	4.44909	4.49683	4.72044	4.75969	4.63396	4.99304
8101788	UNC5C	6.08026	5.81968	5.98399	6.08421	6.13735	6.08116
8101810	chr4:96789818-96789915	5.20729	4.95248	5.0667	5.12071	4.85518	5.23365
8101814	chr4:97269865-97270189	5.56923	5.43997	5.68962	5.58153	5.24811	5.64562
8101816	STPG2	5.28436	5.07469	5.0861	5.27246	5.00616	5.09155
8101828	TSPAN5	7.34107	7.61026	7.53936	7.29383	7.28573	7.19036
8101839	EIF4E	6.1904	6.32334	6.30241	6.38058	6.42195	6.42723
8101844	ADH5	9.68142	9.70795	9.92943	9.72822	9.94503	9.9072
8101852	ADH4	4.38241	4.48039	4.39421	4.36091	4.47207	4.76139
8101862	ADH6	4.68239	4.6939	4.56654	4.49648	4.6342	4.80107
8101874	ADH1A	6.37725	6.62386	6.72315	6.30759	6.5375	6.59209
8101881	ADH1B	5.20871	5.13652	5.01804	5.18427	5.19569	5.11929
8101893	ADH1C	5.12772	5.00548	5.11922	5.02416	5.02647	5.2028
8101904	ADH7	5.62217	5.39285	5.37752	5.48031	5.20034	5.58812
8101916	TRMT10A	6.39154	6.41812	6.58889	6.3231	6.35835	6.28497
8101925	LAMTOR3	8.25071	8.99027	8.92983	8.32728	8.90596	8.77313
8101934	DNAJB14	8.835	8.55687	8.71734	8.46605	8.22059	8.26077
8101945	H2AFZ	11.2277	11.3967	11.6297	11.318	11.892	11.6981
8101952	DDIT4L	6.60664	6.65137	6.44567	6.50013	6.4946	6.71073
8101957	EMCN	4.90022	4.96794	4.91783	4.87983	4.9564	4.98097
8101971	PPP3CA	11.3422	11.5655	11.4313	11.1301	11.107	11.0719
8101990	AK097085	4.8048	4.63348	4.55338	5.23678	4.39353	4.4691
8101992	SLC39A8	10.4769	10.6219	10.6765	10.6587	10.7801	10.8388
8102004	chr4:103269549-103269848	6.54311	6.37572	6.21525	6.32572	6.26441	6.52738
8102006	MANBA	7.65182	7.49834	7.66203	8.0538	7.70322	7.49928
8102024	UBE2D3	8.72202	8.32591	8.75416	8.87258	8.65504	8.53056
8102037	chr4:103780551-103780653	5.88786	5.73675	5.93088	6.0302	5.51102	5.67133
8102039	SLC9B1	4.41991	4.20548	4.4373	4.1676	4.09336	4.14194
8102050	SLC9B2	8.91233	9.30406	9.29612	8.69726	8.77354	8.66416
8102065	BDH2	6.14375	6.21688	6.25055	6.51197	6.70391	6.28548
8102076	CENPE	7.90446	7.40273	7.67132	8.53936	8.27147	8.40553
8102127	TACR3	4.97035	5.14227	5.04256	5.00685	5.30289	5.00051
8102135	CXXC4	5.96945	6.01069	5.90945	6.0857	5.93193	6.37974
8102141	PPA2	7.6273	7.53561	7.71777	7.67327	7.74278	7.46563
8102160	chr4:106448201-106448554	6.52629	6.42865	6.38871	6.46896	6.57465	6.66388
8102162	INTS12	8.32237	8.8087	8.91994	8.06344	8.26182	8.14457
8102171	TBCK	8.93355	9.02875	9.03681	8.90245	8.96826	8.82967
8102200	DKK2	5.93269	5.89274	6.01695	5.88103	5.92953	5.94224
8102210	chr4:107924375-107924683	6.26859	6.30316	6.33385	6.02202	6.12899	6.14989
8102212	chr4:107924689-107924934	7.55336	7.51233	7.75537	7.40393	7.65523	7.47768
8102214	PAPSS1	9.42054	9.12979	9.2149	9.56274	9.71607	9.56159
8102230	chr4:108788967-108789066	4.49409	4.53663	4.57624	4.61015	4.57167	4.61105
8102232	LEF1	5.14746	5.17195	4.9605	5.09693	5.0133	5.27705
8102247	RPL34-AS1	4.87533	5.41389	4.74787	4.96842	5.81844	5.3462
8102249	ETNPPL	5.46259	5.31997	5.52079	5.48914	5.71027	5.55302
8102263	COL25A1	6.32231	6.48201	6.4366	6.38226	6.36177	6.58983
8102305	chr4:110371929-110372223	5.72833	6.0436	5.97696	5.18786	5.54095	5.49649
8102307	chr4:110440295-110440424	3.84464	3.84444	3.89005	3.80758	3.93565	3.82424
8102311	CASP6	7.17724	7.40924	7.43593	7.21369	7.80168	7.31954
8102321	PLA2G12AP1	9.4659	9.56765	9.69602	9.23738	9.3497	9.28513
8102328	CFI	4.63505	4.65056	4.72763	4.72815	4.60831	4.88771
8102342	ELOVL6	5.4599	5.62828	5.37752	5.93915	5.81914	5.73612
8102350	chr4:111173028-111173264	7.13496	7.34707	7.46468	7.27982	7.58053	7.28533
8102352	PITX2	6.8913	7.03653	6.89298	6.55253	6.87027	7.08139
8102362	TIFA	7.4234	7.77635	7.79995	7.79988	8.02686	8.1422
8102368	NEUROG2	5.92089	5.99982	5.90614	5.84319	6.02868	6.13992
8102371	ZGRF1	6.93513	6.90819	6.9145	7.11053	6.97588	6.90895
8102389	ZGRF1	6.43134	6.26782	6.57294	7.13406	6.74894	6.6357
8102404	MIR302A	3.45438	3.59026	3.47521	3.56611	3.56827	3.67467
8102406	MIR302B	3.76369	3.70374	3.59565	3.75258	3.70122	3.63535
8102408	chr4:113676974-113677073	3.4915	3.59927	3.52823	3.60499	3.6819	3.5847
8102410	LOC100996747	11.863	12.0634	12.3817	12.226	12.437	12.4025
8102415	CAMK2D	9.18652	9.75601	9.84438	8.89985	9.38543	9.0928
8102440	ARSJ	7.37415	7.26869	7.38776	8.07483	8.05762	8.03812
8102450	NDST4	4.8771	5.03246	4.88114	5.13648	4.89367	5.038
8102464	TRAM1L1	4.80595	4.91319	4.96561	4.87174	4.95844	5.0362
8102468	PRSS12	8.80416	7.62404	7.61814	8.69411	7.60318	7.71138
8102482	SEC24D	7.85855	8.46358	8.54645	8.13469	8.0497	8.08643
8102513	LOC101929762	5.29829	5.50866	5.14857	5.45495	5.47216	5.37956
8102518	C4orf3	6.80423	7.0248	6.87855	7.0325	7.42004	7.34194
8102523	FABP2	4.54472	4.73255	4.70882	4.77685	4.73927	4.72821
8102530	chr4:120355160-120355263	null	null	null	null	null	null
8102532	PDE5A	6.95671	7.35304	7.38663	7.12962	7.03612	7.07914
